order_id,event_id,ordered_at,tier,qty,unit_price_usd,promo_code,status
ORD-01844,EV-02,2025-06-27 10:57:28,Balcony,1,46.00,,completed
ORD-01845,EV-07,2025-06-27 11:05:26,GA,2,34.00,,completed
ORD-01846,EV-01,2025-06-27 11:10:28,GA,1,36.00,,completed
ORD-01847,EV-01,2025-06-27 11:15:16,VIP,2,85.00,,completed
ORD-01848,EV-08,2025-06-27 11:17:34,Balcony,1,62.00,,completed
ORD-01849,EV-08,2025-06-27 11:23:09,GA,1,45.00,SUMMER25,completed
ORD-01850,EV-01,2025-06-27 11:24:20,GA,1,36.00,,completed
ORD-01851,EV-05,2025-06-27 11:24:30,Balcony,1,58.00,,completed
ORD-01852,EV-03,2025-06-27 11:30:45,GA,1,30.00,SUMMER25,completed
ORD-01853,EV-02,2025-06-27 11:36:23,GA,1,32.00,FINDUS,completed
ORD-01854,EV-01,2025-06-27 11:48:10,Balcony,1,52.00,FINDUS,refunded
ORD-01855,EV-03,2025-06-27 12:01:40,GA,2,30.00,,completed
ORD-01856,EV-06,2025-06-27 12:05:18,GA,2,38.00,PLAYLOUD,completed
ORD-01857,EV-05,2025-06-27 12:26:07,GA,1,42.00,ONAIR10,completed
ORD-01858,EV-02,2025-06-27 12:33:48,GA,2,32.00,FINDUS,completed
ORD-01859,EV-01,2025-06-27 12:46:34,Balcony,2,52.00,,completed
ORD-01860,EV-07,2025-06-27 12:55:29,VIP,4,72.00,SUMMER25,completed
ORD-01861,EV-01,2025-06-27 12:57:34,GA,2,36.00,ONAIR10,completed
ORD-01862,EV-04,2025-06-27 12:57:55,GA,1,40.00,ONAIR10,completed
ORD-01863,EV-04,2025-06-27 13:17:13,Balcony,2,56.00,,completed
ORD-01864,EV-01,2025-06-27 13:37:17,GA,1,36.00,SUMMER25,completed
ORD-01865,EV-06,2025-06-27 13:51:17,GA,1,38.00,,completed
ORD-01866,EV-01,2025-06-27 14:07:29,GA,1,36.00,,completed
ORD-01867,EV-04,2025-06-27 14:13:59,GA,2,40.00,STREET15,completed
ORD-01868,EV-04,2025-06-27 14:30:16,GA,1,40.00,,completed
ORD-01869,EV-01,2025-06-27 14:57:32,Balcony,3,52.00,,completed
ORD-01870,EV-04,2025-06-27 15:12:27,Balcony,2,56.00,,completed
ORD-01871,EV-05,2025-06-27 15:13:34,GA,2,42.00,ONAIR10,completed
ORD-01872,EV-02,2025-06-27 15:14:11,GA,2,32.00,,completed
ORD-01873,EV-01,2025-06-27 15:15:45,GA,2,36.00,SUMMER25,completed
ORD-01874,EV-04,2025-06-27 15:26:28,Balcony,1,56.00,SUMMER25,completed
ORD-01875,EV-03,2025-06-27 15:31:35,GA,1,30.00,,completed
ORD-01876,EV-08,2025-06-27 15:48:10,GA,1,45.00,SUMMER25,completed
ORD-01877,EV-02,2025-06-27 15:53:48,Balcony,6,46.00,,completed
ORD-01878,EV-07,2025-06-27 15:55:33,GA,2,34.00,,completed
ORD-01879,EV-02,2025-06-27 15:57:24,Balcony,2,46.00,,completed
ORD-01880,EV-07,2025-06-27 16:00:41,GA,2,34.00,Vipnight,completed
ORD-01881,EV-01,2025-06-27 16:12:29,Balcony,2,52.00,ONAIR10,completed
ORD-01882,EV-02,2025-06-27 16:37:34,GA,1,32.00,,completed
ORD-01883,EV-04,2025-06-27 16:42:30,GA,1,40.00,,completed
ORD-01884,EV-01,2025-06-27 16:46:42,VIP,1,85.00,STUDENT10,completed
ORD-01885,EV-03,2025-06-27 17:01:54,GA,1,30.00,SUMMER25,completed
ORD-01886,EV-01,2025-06-27 17:12:33,GA,6,36.00,GENREGEM,completed
ORD-01887,EV-08,2025-06-27 17:16:02,GA,2,45.00,,completed
ORD-01888,EV-06,2025-06-27 17:24:22,Balcony,2,50.00,VIPNIGHT,completed
ORD-01889,EV-02,2025-06-27 17:25:56,GA,2,32.00,,completed
ORD-01890,EV-05,2025-06-27 17:34:49,GA,1,42.00,FINDUS,completed
ORD-01891,EV-04,2025-06-27 17:35:49,Balcony,2,56.00,ONAIR10,completed
ORD-01892,EV-02,2025-06-27 17:36:09,GA,2,32.00,ONAIR10,refunded
ORD-01893,EV-01,2025-06-27 17:38:29,GA,1,36.00,GENREGEM,completed
ORD-01894,EV-02,2025-06-27 17:41:10,GA,6,32.00,,completed
ORD-01895,EV-04,2025-06-27 17:46:59,Balcony,1,56.00,PLAYLOUD,completed
ORD-01896,EV-01,2025-06-27 17:47:08,GA,3,36.00,,completed
ORD-01897,EV-08,2025-06-27 17:47:53,GA,2,45.00,,completed
ORD-01898,EV-05,2025-06-27 18:03:38,GA,2,42.00,,completed
ORD-01899,EV-01,2025-06-27 18:06:20,VIP,1,85.00,,completed
ORD-01900,EV-04,2025-06-27 18:08:21,Balcony,2,56.00,,completed
ORD-01901,EV-04,2025-06-27 18:17:56,Balcony,2,56.00,,completed
ORD-01902,EV-07,2025-06-27 18:21:44,GA,2,34.00,,completed
ORD-01903,EV-06,2025-06-27 18:26:16,Balcony,1,50.00,,completed
ORD-01904,EV-01,2025-06-27 18:28:21,Balcony,2,52.00,,completed
ORD-01905,EV-08,2025-06-27 18:31:21,Balcony,2,62.00,,completed
ORD-01906,EV-06,2025-06-27 18:32:55,GA,2,38.00,Onair10,completed
ORD-01907,EV-06,2025-06-27 18:35:09,GA,5,38.00,,completed
ORD-01908,EV-06,2025-06-27 18:47:59,GA,1,38.00,,completed
ORD-01909,EV-06,2025-06-27 18:48:33,GA,1,38.00,ONAIR10,completed
ORD-01910,EV-04,2025-06-27 18:55:54,GA,3,40.00,SUMMER25,completed
ORD-01911,EV-07,2025-06-27 18:56:30,GA,1,34.00,,completed
ORD-01912,EV-02,2025-06-27 18:57:42,VIP,2,75.00,SUMMER25,completed
ORD-01913,EV-01,2025-06-27 18:59:58,GA,2,36.00,,completed
ORD-01914,EV-01,2025-06-27 19:01:11,Balcony,1,52.00,,completed
ORD-01915,EV-07,2025-06-27 19:07:17,Balcony,1,48.00,,refunded
ORD-01916,EV-04,2025-06-27 19:08:40,GA,2,40.00,PRESSPLAY,completed
ORD-01917,EV-07,2025-06-27 19:09:17,GA,1,34.00,,completed
ORD-01918,EV-05,2025-06-27 19:10:20,GA,3,42.00,SUMMER25,completed
ORD-01919,EV-01,2025-06-27 19:10:42,GA,1,36.00,,completed
ORD-01920,EV-04,2025-06-27 19:13:14,GA,2,40.00,,completed
ORD-01921,EV-08,2025-06-27 19:14:30,GA,2,45.00,,completed
ORD-01922,EV-01,2025-06-27 19:19:30,GA,1,36.00,,completed
ORD-01923,EV-06,2025-06-27 19:23:03,GA,5,38.00,,completed
ORD-01924,EV-07,2025-06-27 19:24:01,Balcony,2,48.00,,completed
ORD-01925,EV-03,2025-06-27 19:24:06,GA,3,30.00,ONAIR10,completed
ORD-01926,EV-03,2025-06-27 19:24:49,GA,2,30.00,,completed
ORD-01927,EV-07,2025-06-27 19:25:31,GA,6,34.00,FINDUS,completed
ORD-01928,EV-06,2025-06-27 19:30:31,GA,1,38.00,,completed
ORD-01929,EV-08,2025-06-27 19:30:59,Balcony,4,62.00,SUMMER25,completed
ORD-01930,EV-01,2025-06-27 19:32:09,GA,2,36.00,,completed
ORD-01931,EV-08,2025-06-27 19:36:51,GA,2,45.00,,completed
ORD-01932,EV-03,2025-06-27 19:38:24,Balcony,1,44.00,,completed
ORD-01933,EV-06,2025-06-27 19:40:19,Balcony,1,50.00,,completed
ORD-01934,EV-06,2025-06-27 19:40:36,GA,2,38.00,,completed
ORD-01935,EV-02,2025-06-27 19:45:42,Balcony,3,46.00,,completed
ORD-01936,EV-01,2025-06-27 19:49:20,GA,1,36.00,summer25,completed
ORD-01937,EV-06,2025-06-27 19:52:11,Balcony,2,50.00,,completed
ORD-01938,EV-04,2025-06-27 19:53:01,GA,3,40.00,,completed
ORD-01939,EV-03,2025-06-27 20:02:12,Balcony,3,44.00,,completed
ORD-01940,EV-05,2025-06-27 20:02:36,GA,2,42.00,PLAYLOUD,completed
ORD-01941,EV-01,2025-06-27 20:02:42,Balcony,2,52.00,ONAIR10,completed
ORD-01942,EV-04,2025-06-27 20:03:59,Balcony,1,56.00,,refunded
ORD-01943,EV-03,2025-06-27 20:12:01,GA,1,30.00,,completed
ORD-01944,EV-01,2025-06-27 20:13:39,GA,4,36.00,,completed
ORD-01945,EV-05,2025-06-27 20:18:35,Balcony,2,58.00,ONAIR10,completed
ORD-01946,EV-02,2025-06-27 20:21:28,Balcony,5,46.00,,completed
ORD-01947,EV-05,2025-06-27 20:23:54,GA,2,42.00,ONAIR10,completed
ORD-01948,EV-08,2025-06-27 20:25:29,GA,2,45.00,FINDUS,refunded
ORD-01949,EV-01,2025-06-27 20:25:32,GA,2,36.00,STREET15,completed
ORD-01950,EV-01,2025-06-27 20:28:34,GA,6,36.00,SUMMER25,completed
ORD-01951,EV-05,2025-06-27 20:30:47,GA,1,42.00,ONAIR10,completed
ORD-01952,EV-05,2025-06-27 20:33:36,Balcony,1,58.00,ONAIR10,completed
ORD-01953,EV-05,2025-06-27 20:35:57,Balcony,2,58.00,,completed
ORD-01954,EV-04,2025-06-27 20:38:20,GA,1,40.00,ONAIR10,refunded
ORD-01955,EV-06,2025-06-27 20:39:40,VIP,2,80.00,PLAYLOUD,completed
ORD-01956,EV-01,2025-06-27 20:41:51,VIP,1,85.00,,refunded
ORD-01957,EV-05,2025-06-27 20:46:11,Balcony,3,58.00,,completed
ORD-01958,EV-02,2025-06-27 20:48:14,GA,1,32.00,ONAIR10,completed
ORD-01959,EV-07,2025-06-27 20:53:04,Balcony,2,48.00,PLAYLOUD,completed
ORD-01960,EV-06,2025-06-27 20:53:35,GA,2,38.00,,completed
ORD-01961,EV-02,2025-06-27 20:58:59,GA,4,32.00,STUDENT10,completed
ORD-01962,EV-01,2025-06-27 20:59:12,Balcony,4,52.00,,completed
ORD-01963,EV-06,2025-06-27 21:00:15,GA,1,38.00,,completed
ORD-01964,EV-02,2025-06-27 21:01:18,GA,1,32.00,STREET15,completed
ORD-01965,EV-04,2025-06-27 21:03:54,GA,1,40.00,,completed
ORD-01966,EV-05,2025-06-27 21:05:09,GA,1,42.00,ONAIR10,completed
ORD-01967,EV-02,2025-06-27 21:07:37,GA,2,32.00,GENREGEM,completed
ORD-01968,EV-01,2025-06-27 21:07:42,GA,6,36.00,,completed
ORD-01969,EV-05,2025-06-27 21:12:42,GA,1,42.00,SUMMER25,completed
ORD-01970,EV-01,2025-06-27 21:12:51,GA,1,36.00,,completed
ORD-01971,EV-01,2025-06-27 21:14:49,VIP,1,85.00,GENREGEM,completed
ORD-01972,EV-03,2025-06-27 21:25:22,Balcony,3,44.00,,completed
ORD-01973,EV-03,2025-06-27 21:28:31,GA,2,30.00,ONAIR10,completed
ORD-01974,EV-01,2025-06-27 21:31:55,Balcony,2,52.00,ONAIR10,completed
ORD-01975,EV-08,2025-06-27 21:32:52,GA,1,45.00, SUMMER25,completed
ORD-01976,EV-04,2025-06-27 21:33:52,Balcony,1,56.00,GENREGEM,completed
ORD-01977,EV-01,2025-06-27 21:36:02,Balcony,2,52.00,,completed
ORD-01978,EV-04,2025-06-27 21:37:31,Balcony,2,56.00,,completed
ORD-01979,EV-01,2025-06-27 21:38:00,GA,3,36.00,,completed
ORD-01980,EV-06,2025-06-27 21:42:41,GA,3,38.00,,completed
ORD-01981,EV-04,2025-06-27 21:44:15,GA,2,40.00,SUMMER25,completed
ORD-01982,EV-02,2025-06-27 21:46:42,GA,2,32.00,GENREGEM,completed
ORD-01983,EV-03,2025-06-27 21:47:15,Balcony,1,44.00,,completed
ORD-01984,EV-01,2025-06-27 21:53:26,GA,1,36.00,,completed
ORD-01985,EV-02,2025-06-27 21:55:34,VIP,1,75.00,,refunded
ORD-01986,EV-02,2025-06-27 22:00:35,VIP,5,75.00,,completed
ORD-01987,EV-08,2025-06-27 22:08:18,Balcony,2,62.00,FINDUS,completed
ORD-01988,EV-07,2025-06-27 22:19:25,Balcony,2,48.00,,completed
ORD-01989,EV-02,2025-06-27 22:21:22,GA,3,32.00,,completed
ORD-01990,EV-04,2025-06-27 22:27:22,Balcony,2,56.00,ONAIR10,completed
ORD-01991,EV-01,2025-06-27 22:29:45,GA,2,36.00,ONAIR10,completed
ORD-01992,EV-05,2025-06-27 22:38:40,Balcony,5,58.00,ONAIR10 ,completed
ORD-01993,EV-06,2025-06-27 22:43:27,GA,2,38.00,GENREGEM,completed
ORD-01994,EV-04,2025-06-27 22:49:58,GA,4,40.00,SUMMER25,completed
ORD-01995,EV-07,2025-06-27 22:52:02,GA,3,34.00,,completed
ORD-01996,EV-02,2025-06-27 22:52:17,VIP,1,75.00,ONAIR10,completed
ORD-01997,EV-06,2025-06-27 22:52:36,GA,1,38.00,,completed
ORD-01998,EV-08,2025-06-27 22:55:38,GA,2,45.00,GENREGEM,completed
ORD-01999,EV-08,2025-06-27 22:59:16,GA,2,45.00,,completed
ORD-02000,EV-04,2025-06-27 23:14:44,GA,1,40.00,ONAIR10,completed
ORD-02001,EV-05,2025-06-27 23:28:40,GA,2,42.00,,completed
ORD-02002,EV-07,2025-06-28 02:23:39,Balcony,1,48.00,,completed
ORD-02003,EV-06,2025-06-28 05:10:23,GA,1,38.00,GENREGEM,completed
ORD-02004,EV-02,2025-06-28 05:24:50,Balcony,1,46.00,,completed
ORD-02005,EV-08,2025-06-28 06:54:54,VIP,1,110.00,,completed
ORD-02006,EV-08,2025-06-28 07:00:13,GA,5,45.00,,completed
ORD-02007,EV-03,2025-06-28 07:46:31,Balcony,1,44.00,,completed
ORD-02008,EV-02,2025-06-28 08:01:30,GA,1,32.00,SUMMER25,completed
ORD-02009,EV-08,2025-06-28 08:12:19,GA,2,45.00,SUMMER25,completed
ORD-02010,EV-07,2025-06-28 08:27:49,GA,2,34.00,,completed
ORD-02011,EV-06,2025-06-28 08:54:04,GA,1,38.00,,completed
ORD-02012,EV-02,2025-06-28 09:01:24,GA,3,32.00,ONAIR10,completed
ORD-02013,EV-01,2025-06-28 09:21:54,Balcony,1,52.00,FINDUS,completed
ORD-02014,EV-02,2025-06-28 09:27:18,VIP,5,75.00,ONAIR10,completed
ORD-02015,EV-02,2025-06-28 09:29:22,VIP,2,75.00,,completed
ORD-02016,EV-05,2025-06-28 10:04:11,GA,1,42.00,,refunded
ORD-02017,EV-01,2025-06-28 10:05:22,GA,2,36.00,,completed
ORD-02018,EV-01,2025-06-28 10:12:50,VIP,2,85.00,ONAIR10,completed
ORD-02019,EV-04,2025-06-28 10:51:47,GA,2,40.00,,completed
ORD-02020,EV-05,2025-06-28 11:20:29,Balcony,2,58.00,SUMMER25,completed
ORD-02021,EV-07,2025-06-28 11:28:13,Balcony,2,48.00,ONAIR10,completed
ORD-02022,EV-06,2025-06-28 11:30:01,GA,4,38.00,,completed
ORD-02023,EV-04,2025-06-28 11:32:33,Balcony,3,56.00,,completed
ORD-02024,EV-01,2025-06-28 11:36:01,GA,2,36.00,,completed
ORD-02025,EV-07,2025-06-28 11:36:33,GA,1,34.00,SUMMER25,completed
ORD-02026,EV-02,2025-06-28 11:38:44,GA,1,32.00,ONAIR10,refunded
ORD-02027,EV-07,2025-06-28 12:00:56,GA,3,34.00,ONAIR10,completed
ORD-02028,EV-04,2025-06-28 12:04:04,GA,4,40.00,,completed
ORD-02029,EV-05,2025-06-28 12:05:19,GA,2,42.00,STREET15,completed
ORD-02030,EV-01,2025-06-28 12:15:45,VIP,1,85.00,,completed
ORD-02031,EV-06,2025-06-28 12:18:24,GA,4,38.00,PLAYLOUD,completed
ORD-02032,EV-07,2025-06-28 12:20:46,GA,2,34.00,ONAIR10,completed
ORD-02033,EV-02,2025-06-28 12:21:06,GA,3,32.00,FINDUS,completed
ORD-02034,EV-02,2025-06-28 12:23:45,Balcony,1,46.00,,completed
ORD-02035,EV-02,2025-06-28 12:43:00,GA,1,32.00,,completed
ORD-02036,EV-06,2025-06-28 12:45:04,VIP,4,80.00,,completed
ORD-02037,EV-08,2025-06-28 13:00:36,GA,2,45.00,,completed
ORD-02038,EV-01,2025-06-28 13:20:49,VIP,2,85.00,ONAIR10,refunded
ORD-02039,EV-01,2025-06-28 13:22:09,Balcony,2,52.00,,completed
ORD-02040,EV-05,2025-06-28 13:22:45,Balcony,2,58.00,ONAIR10,completed
ORD-02041,EV-03,2025-06-28 13:24:19,Balcony,1,44.00,vipnight,completed
ORD-02042,EV-01,2025-06-28 13:36:44,Balcony,3,52.00,ONAIR10,completed
ORD-02043,EV-02,2025-06-28 13:38:51,GA,1,32.00,FINDUS,completed
ORD-02044,EV-03,2025-06-28 13:51:12,Balcony,1,44.00,,completed
ORD-02045,EV-04,2025-06-28 13:57:56,Balcony,6,56.00,ONAIR10,completed
ORD-02046,EV-01,2025-06-28 13:58:54,GA,2,36.00,GENREGEM,completed
ORD-02047,EV-01,2025-06-28 14:02:50,Balcony,1,52.00,PRESSPLAY,completed
ORD-02048,EV-01,2025-06-28 14:04:49,Balcony,1,52.00,ONAIR10,completed
ORD-02049,EV-07,2025-06-28 14:21:47,Balcony,4,48.00,ONAIR10,completed
ORD-02050,EV-01,2025-06-28 14:34:10,GA,2,36.00,GENREGEM,completed
ORD-02051,EV-03,2025-06-28 14:37:25,Balcony,1,44.00,GENREGEM,completed
ORD-02052,EV-05,2025-06-28 14:42:02,Balcony,2,58.00,ONAIR10,completed
ORD-02053,EV-08,2025-06-28 15:08:17,GA,2,45.00,ONAIR10,completed
ORD-02054,EV-01,2025-06-28 15:11:29,GA,1,36.00,SUMMER25,completed
ORD-02055,EV-04,2025-06-28 15:17:20,VIP,2,90.00,ONAIR10,completed
ORD-02056,EV-08,2025-06-28 15:18:35,GA,2,45.00,GENREGEM,completed
ORD-02057,EV-02,2025-06-28 15:22:51,GA,2,32.00,FINDUS,completed
ORD-02058,EV-06,2025-06-28 15:36:12,GA,2,38.00,,completed
ORD-02059,EV-03,2025-06-28 15:43:36,GA,3,30.00,,refunded
ORD-02060,EV-02,2025-06-28 15:47:59,VIP,2,75.00,GENREGEM,completed
ORD-02061,EV-02,2025-06-28 15:50:36,GA,1,32.00,,completed
ORD-02062,EV-06,2025-06-28 16:14:37,Balcony,4,50.00,,completed
ORD-02063,EV-01,2025-06-28 16:24:27,GA,1,36.00,ONAIR10,completed
ORD-02064,EV-05,2025-06-28 16:30:13,GA,3,42.00,,completed
ORD-02065,EV-05,2025-06-28 16:38:39,GA,1,42.00,ONAIR10,completed
ORD-02066,EV-02,2025-06-28 16:44:15,Balcony,2,46.00, VIPNIGHT,completed
ORD-02067,EV-08,2025-06-28 16:50:06,Balcony,2,62.00,,completed
ORD-02068,EV-08,2025-06-28 17:02:25,GA,2,45.00,,completed
ORD-02069,EV-08,2025-06-28 17:08:12,GA,2,45.00,,completed
ORD-02070,EV-07,2025-06-28 17:08:38,GA,2,34.00,vipnight,completed
ORD-02071,EV-02,2025-06-28 17:16:30,Balcony,4,46.00,,completed
ORD-02072,EV-01,2025-06-28 17:52:55,Balcony,2,52.00,,completed
ORD-02073,EV-01,2025-06-28 18:05:38,Balcony,2,52.00,,completed
ORD-02074,EV-04,2025-06-28 18:08:44,GA,2,40.00,ONAIR10,completed
ORD-02075,EV-08,2025-06-28 18:09:57,GA,1,45.00,,completed
ORD-02076,EV-03,2025-06-28 18:15:54,Balcony,2,44.00,,completed
ORD-02077,EV-07,2025-06-28 18:22:25,GA,3,34.00,,completed
ORD-02078,EV-08,2025-06-28 18:23:24,GA,1,45.00,,completed
ORD-02079,EV-07,2025-06-28 18:26:14,Balcony,4,48.00,PLAYLOUD,completed
ORD-02080,EV-05,2025-06-28 18:26:43,Balcony,3,58.00,SUMMER25,completed
ORD-02081,EV-07,2025-06-28 18:29:35,GA,2,34.00,,completed
ORD-02082,EV-08,2025-06-28 18:29:47,GA,4,45.00,,completed
ORD-02083,EV-05,2025-06-28 18:35:29,GA,4,42.00,STREET15,completed
ORD-02084,EV-01,2025-06-28 18:35:59,Balcony,2,52.00,,completed
ORD-02085,EV-01,2025-06-28 18:37:00,Balcony,2,52.00,,completed
ORD-02086,EV-02,2025-06-28 18:40:06,GA,2,32.00,,completed
ORD-02087,EV-07,2025-06-28 18:45:26,GA,3,34.00,ONAIR10,refunded
ORD-02088,EV-01,2025-06-28 18:45:36,Balcony,1,52.00,STREET15,completed
ORD-02089,EV-03,2025-06-28 19:01:01,GA,2,30.00,,refunded
ORD-02090,EV-06,2025-06-28 19:07:29,VIP,2,80.00,,completed
ORD-02091,EV-05,2025-06-28 19:08:14,Balcony,1,58.00,,completed
ORD-02092,EV-02,2025-06-28 19:09:44,GA,2,32.00,,refunded
ORD-02093,EV-06,2025-06-28 19:10:06,GA,2,38.00,,completed
ORD-02094,EV-08,2025-06-28 19:10:25,VIP,1,110.00,SUMMER25 ,completed
ORD-02095,EV-07,2025-06-28 19:17:27,Balcony,5,48.00,,completed
ORD-02096,EV-04,2025-06-28 19:18:53,GA,1,40.00,,completed
ORD-02097,EV-04,2025-06-28 19:24:33,Balcony,1,56.00,,completed
ORD-02098,EV-06,2025-06-28 19:26:01,VIP,3,80.00,ENCORE,completed
ORD-02099,EV-08,2025-06-28 19:27:54,GA,6,45.00,Summer25,completed
ORD-02100,EV-02,2025-06-28 19:31:26,GA,1,32.00,,completed
ORD-02101,EV-01,2025-06-28 19:37:11,GA,2,36.00,,completed
ORD-02102,EV-02,2025-06-28 19:39:14,GA,1,32.00,SUMMER25,completed
ORD-02103,EV-06,2025-06-28 19:42:36,GA,1,38.00,,completed
ORD-02104,EV-03,2025-06-28 19:49:12,GA,2,30.00,,completed
ORD-02105,EV-08,2025-06-28 19:49:20,Balcony,3,62.00,,completed
ORD-02106,EV-06,2025-06-28 19:49:50,GA,2,38.00,,completed
ORD-02107,EV-01,2025-06-28 19:58:54,GA,3,36.00,ONAIR10,completed
ORD-02108,EV-01,2025-06-28 20:02:14,GA,1,36.00,,completed
ORD-02109,EV-01,2025-06-28 20:06:08,GA,1,36.00,FINDUS,completed
ORD-02110,EV-01,2025-06-28 20:09:56,Balcony,3,52.00,,completed
ORD-02111,EV-08,2025-06-28 20:15:39,VIP,2,110.00,STUDENT10,completed
ORD-02112,EV-02,2025-06-28 20:18:51,GA,2,32.00,,completed
ORD-02113,EV-03,2025-06-28 20:29:40,Balcony,1,44.00,ONAIR10,completed
ORD-02114,EV-08,2025-06-28 20:30:12,GA,1,45.00,ONAIR10,completed
ORD-02115,EV-07,2025-06-28 20:32:08,GA,1,34.00,,completed
ORD-02116,EV-07,2025-06-28 20:34:09,GA,1,34.00,,completed
ORD-02117,EV-08,2025-06-28 20:36:02,GA,2,45.00,FINDUS,refunded
ORD-02118,EV-03,2025-06-28 20:36:30,GA,1,30.00,STREET15,refunded
ORD-02119,EV-04,2025-06-28 20:37:33,Balcony,1,56.00,,completed
ORD-02120,EV-01,2025-06-28 20:39:51,Balcony,2,52.00,,completed
ORD-02121,EV-01,2025-06-28 20:40:11,Balcony,1,52.00,SUMMER25,completed
ORD-02122,EV-05,2025-06-28 20:40:20,GA,1,42.00,,completed
ORD-02123,EV-04,2025-06-28 20:41:59,GA,2,40.00,,completed
ORD-02124,EV-01,2025-06-28 20:56:12,GA,1,36.00,,completed
ORD-02125,EV-05,2025-06-28 21:00:46,GA,1,42.00,,completed
ORD-02126,EV-05,2025-06-28 21:05:32,GA,2,42.00,GENREGEM,completed
ORD-02127,EV-08,2025-06-28 21:06:20,GA,5,45.00,,completed
ORD-02128,EV-07,2025-06-28 21:07:22,Balcony,3,48.00,,completed
ORD-02129,EV-04,2025-06-28 21:07:48,GA,2,40.00,STUDENT10,completed
ORD-02130,EV-02,2025-06-28 21:11:29,Balcony,2,46.00,SUMMER25,completed
ORD-02131,EV-08,2025-06-28 21:15:13,Balcony,1,62.00,STUDENT10,completed
ORD-02132,EV-05,2025-06-28 21:17:14,VIP,6,95.00,,completed
ORD-02133,EV-01,2025-06-28 21:19:18,Balcony,1,52.00,ONAIR10,completed
ORD-02134,EV-01,2025-06-28 21:21:19,Balcony,2,52.00,GENREGEM,completed
ORD-02135,EV-08,2025-06-28 21:22:54,GA,1,45.00,FINDUS,completed
ORD-02136,EV-08,2025-06-28 21:23:42,Balcony,2,62.00,ONAIR10,completed
ORD-02137,EV-08,2025-06-28 21:24:06,GA,1,45.00,,completed
ORD-02138,EV-01,2025-06-28 21:25:31,GA,1,36.00,ONAIR10,completed
ORD-02139,EV-06,2025-06-28 21:27:26,GA,1,38.00,ONAIR10,completed
ORD-02140,EV-03,2025-06-28 21:31:14,GA,2,30.00,SUMMER25,completed
ORD-02141,EV-05,2025-06-28 21:32:34,GA,3,42.00,,completed
ORD-02142,EV-01,2025-06-28 21:35:28,VIP,2,85.00,SUMMER25,completed
ORD-02143,EV-02,2025-06-28 21:37:25,Balcony,4,46.00,,refunded
ORD-02144,EV-07,2025-06-28 21:44:04,GA,1,34.00,,completed
ORD-02145,EV-03,2025-06-28 21:45:47,GA,2,30.00,STREET15,completed
ORD-02146,EV-05,2025-06-28 21:46:49,GA,3,42.00,,completed
ORD-02147,EV-03,2025-06-28 21:46:58,VIP,3,70.00,,completed
ORD-02148,EV-05,2025-06-28 21:50:27,GA,2,42.00,ONAIR10,completed
ORD-02149,EV-04,2025-06-28 21:50:30,GA,2,40.00,ENCORE,completed
ORD-02150,EV-06,2025-06-28 21:53:55,VIP,2,80.00,,completed
ORD-02151,EV-05,2025-06-28 21:55:05,Balcony,2,58.00,,completed
ORD-02152,EV-04,2025-06-28 21:57:26,GA,1,40.00,ONAIR10,completed
ORD-02153,EV-05,2025-06-28 22:07:06,GA,2,42.00,,completed
ORD-02154,EV-03,2025-06-28 22:07:24,Balcony,1,44.00,,completed
ORD-02155,EV-01,2025-06-28 22:28:51,GA,2,36.00,SUMMER25,completed
ORD-02156,EV-07,2025-06-28 22:29:54,VIP,2,72.00,,completed
ORD-02157,EV-03,2025-06-28 22:33:20,GA,4,30.00,,completed
ORD-02158,EV-02,2025-06-28 22:34:49,Balcony,2,46.00,STREET15,completed
ORD-02159,EV-03,2025-06-28 22:38:33,GA,1,30.00,ONAIR10,completed
ORD-02160,EV-04,2025-06-28 22:38:34,GA,2,40.00,ONAIR10,completed
ORD-02161,EV-04,2025-06-28 22:38:35,GA,1,40.00,,completed
ORD-02162,EV-02,2025-06-28 22:39:03,Balcony,2,46.00,ONAIR10,completed
ORD-02163,EV-02,2025-06-28 22:45:26,Balcony,3,46.00,,completed
ORD-02164,EV-05,2025-06-28 22:47:12,GA,3,42.00,PLAYLOUD,completed
ORD-02165,EV-04,2025-06-28 22:51:55,GA,1,40.00,,completed
ORD-02166,EV-04,2025-06-28 22:55:05,VIP,2,90.00,,completed
ORD-02167,EV-05,2025-06-28 23:00:09,Balcony,3,58.00,SUMMER25,refunded
ORD-02168,EV-02,2025-06-28 23:25:48,GA,2,32.00,ONAIR10,completed
ORD-02169,EV-02,2025-06-28 23:33:15,GA,2,32.00,STUDENT10,completed
ORD-02170,EV-01,2025-06-28 23:34:30,GA,1,36.00,,completed
ORD-02171,EV-01,2025-06-28 23:49:51,GA,1,36.00,FINDUS,completed
ORD-02172,EV-01,2025-06-29 00:46:19,Balcony,1,52.00,STUDENT10,completed
ORD-02173,EV-04,2025-06-29 02:24:29,Balcony,1,56.00,,refunded
ORD-02174,EV-05,2025-06-29 03:19:36,GA,1,42.00,SUMMER25,completed
ORD-02175,EV-01,2025-06-29 04:13:37,GA,2,36.00,,completed
ORD-02176,EV-04,2025-06-29 05:10:56,GA,2,40.00,,completed
ORD-02177,EV-05,2025-06-29 05:47:53,GA,2,42.00,GENREGEM,completed
ORD-02178,EV-02,2025-06-29 06:42:22,GA,2,32.00,,completed
ORD-02179,EV-01,2025-06-29 07:34:21,Balcony,3,52.00,,completed
